file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,17,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,45
projects\projects.js,18,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,19
projects\projects.js,19,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,20,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,36
projects\projects.js,21,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,19
projects\projects.js,22,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,27
projects\projects.js,23,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,10
projects\projects.js,24,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,12
projects\projects.js,25,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,10
projects\projects.js,26,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,0
projects\projects.js,27,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,28,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,48
projects\projects.js,29,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,33
projects\projects.js,30,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,0
projects\projects.js,31,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,32,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,18
projects\projects.js,33,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,51
projects\projects.js,34,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,40
projects\projects.js,35,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,49
projects\projects.js,36,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,37,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,22
projects\projects.js,38,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,41
projects\projects.js,39,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,30
projects\projects.js,40,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,41,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,30
projects\projects.js,42,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,28
projects\projects.js,43,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,44,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,14
projects\projects.js,45,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,25
projects\projects.js,46,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,2
projects\projects.js,47,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,11
projects\projects.js,48,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,11
projects\projects.js,49,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,20
projects\projects.js,50,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,16
projects\projects.js,51,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,4,41
projects\projects.js,52,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,53,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,4,2
projects\projects.js,54,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,14
projects\projects.js,55,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,24
projects\projects.js,56,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,6,35
projects\projects.js,57,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,0
projects\projects.js,58,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,59,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,4,2
projects\projects.js,60,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,12
projects\projects.js,61,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,24
projects\projects.js,62,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,6,58
projects\projects.js,63,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,0
projects\projects.js,64,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,65,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,4,23
projects\projects.js,66,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,51
projects\projects.js,67,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,4,4
projects\projects.js,68,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,44
projects\projects.js,69,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,70
projects\projects.js,70,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,5,52
projects\projects.js,71,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,4,0
projects\projects.js,72,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,0
projects\projects.js,73,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,0
projects\projects.js,74,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,75,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,10
projects\projects.js,76,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,25
projects\projects.js,77,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,2
projects\projects.js,78,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,9
projects\projects.js,79,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,36
projects\projects.js,80,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,25
projects\projects.js,81,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,3,67
projects\projects.js,82,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,0
projects\projects.js,83,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,84,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,85,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,5
projects\projects.js,86,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,21
projects\projects.js,87,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,88,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,5
projects\projects.js,89,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,90,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,11
projects\projects.js,91,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,51
projects\projects.js,92,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,93,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,46
projects\projects.js,94,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,23
projects\projects.js,95,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,49
projects\projects.js,96,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,57
projects\projects.js,97,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,40
projects\projects.js,98,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,0
projects\projects.js,99,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\projects.js,100,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,54
projects\projects.js,101,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,29
projects\projects.js,102,js,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\index.html,1,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,11
projects\index.html,2,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,12
projects\index.html,3,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,2
projects\index.html,4,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,1,18
projects\index.html,5,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,1,66
projects\index.html,6,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,1,19
projects\index.html,7,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,1,39
projects\index.html,8,html,ada352e4,Roman,2026-04-17,15:13:45,-07:00,2026-04-17T15:13:45-07:00,1,46
projects\index.html,9,html,209d4cba,Roman,2026-04-24,20:37:20,-07:00,2026-04-24T20:37:20-07:00,1,51
projects\index.html,10,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,3
projects\index.html,11,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,2
projects\index.html,12,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,13,html,209d4cba,Roman,2026-04-24,20:37:20,-07:00,2026-04-24T20:37:20-07:00,1,36
projects\index.html,14,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,15,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,23
projects\index.html,16,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,50
projects\index.html,17,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,2
projects\index.html,18,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,20
projects\index.html,19,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,2
projects\index.html,20,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\index.html,21,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,2
projects\index.html,22,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,13
projects\index.html,23,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,9
projects\index.html,24,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,24
projects\index.html,25,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,2,29
projects\index.html,26,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,1,0
projects\index.html,27,html,db5b6c8c,Roman,2026-05-01,15:28:52,-07:00,2026-05-01T15:28:52-07:00,0,0
projects\index.html,28,html,209d4cba,Roman,2026-04-24,20:37:20,-07:00,2026-04-24T20:37:20-07:00,1,24
projects\index.html,29,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,30,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,1,11
projects\index.html,31,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,32,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,14
projects\index.html,33,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,37
projects\index.html,34,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,35
projects\index.html,35,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,36,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,13
projects\index.html,37,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,52
projects\index.html,38,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,39,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,40,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,1,15
projects\index.html,41,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,33
projects\index.html,42,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,46
projects\index.html,43,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,44,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,87
projects\index.html,45,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,48
projects\index.html,46,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,53
projects\index.html,47,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,48,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,66
projects\index.html,49,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,30
projects\index.html,50,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,51,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,63
projects\index.html,52,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,69
projects\index.html,53,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,54,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,51
projects\index.html,55,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,34
projects\index.html,56,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,57,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,63
projects\index.html,58,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,59,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,60,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,13
projects\index.html,61,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,31
projects\index.html,62,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,63,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,94
projects\index.html,64,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,27
projects\index.html,65,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,66,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,34
projects\index.html,67,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,68,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,91
projects\index.html,69,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,36
projects\index.html,70,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,71,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,34
projects\index.html,72,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,73,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,76
projects\index.html,74,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,40
projects\index.html,75,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,76,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,77,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,11
projects\index.html,78,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,0
projects\index.html,79,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,59
projects\index.html,80,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,84
projects\index.html,81,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,56
projects\index.html,82,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,2,71
projects\index.html,83,html,94d85e4e,Roman,2026-04-02,19:25:34,-07:00,2026-04-02T19:25:34-07:00,1,1
projects\index.html,84,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
projects\index.html,85,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,3
projects\index.html,86,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,3
contact\index.html,1,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,11
contact\index.html,2,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,12
contact\index.html,3,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,2
contact\index.html,4,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,1,18
contact\index.html,5,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,1,66
contact\index.html,6,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,1,18
contact\index.html,7,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,1,39
contact\index.html,8,html,ada352e4,Roman,2026-04-17,15:13:45,-07:00,2026-04-17T15:13:45-07:00,1,46
contact\index.html,9,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,3
contact\index.html,10,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,2
contact\index.html,11,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
contact\index.html,12,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,1,12
contact\index.html,13,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
contact\index.html,14,html,ada352e4,Roman,2026-04-17,15:13:45,-07:00,2026-04-17T15:13:45-07:00,1,49
contact\index.html,15,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,2,17
contact\index.html,16,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,3,4
contact\index.html,17,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,3,43
contact\index.html,18,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,2,4
contact\index.html,19,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,2,14
contact\index.html,20,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,3,4
contact\index.html,21,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,3,48
contact\index.html,22,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,2,4
contact\index.html,23,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,2,31
contact\index.html,24,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,1,3
contact\index.html,25,html,8d10ff71,Roman,2026-04-10,22:21:19,-07:00,2026-04-10T22:21:19-07:00,0,0
contact\index.html,26,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,3
contact\index.html,27,html,c8823976,Roman,2026-04-02,18:43:48,-07:00,2026-04-02T18:43:48-07:00,0,3
